resource_path,hierarchy,button_name,active_self,active_in_serialized_hierarchy,center_x,center_y,rect_x,rect_y,rect_width,rect_height,reference_center_x,reference_center_y
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/TCSetting/TcDirectionSet,TcDirectionSet,True,True,1128,852,1074.8000065485637,825.3333333333334,106.66666825612378,53.33333412806189,846.1000055074692,639.0000002980232
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/TCSetting/TcDirectionSetItem/Forward,Forward,True,False,1146,853,1058.0001220703125,826.1333414713541,176.0,53.33333333333337,859.5000915527344,639.6000061035156
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/TCSetting/TcDirectionSetItem/Reverse,Reverse,True,False,1146,906,1058.0001220703125,879.4666748046875,176.0,53.33333333333326,859.5000915527344,679.6000061035156
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/Clear,Clear,True,True,2216,597,2138.6666666666665,570.6666666666667,154.66666666666652,53.33333333333326,1662.0,448.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/Control,Control,False,False,2235,805,2162.9333311716714,784.0,145.0666688283286,42.66666730244958,1676.5999991893768,604.0000002384186
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/ControlSetting/AutoExchange,AutoExchange,True,False,2208,1008,2120.0,981.3333333333333,176.0,53.33333333333326,1656.0,756.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/ControlSetting/AutoExchange/InfoTip,InfoTip,True,False,2276,1008,2268.0,1000.0,16.0,16.0,1707.0,756.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/ControlSetting/Automatic,Automatic,True,False,2208,848,2120.0,821.3333333333334,176.0,53.33333333333326,1656.0,636.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/ControlSetting/Automatic/InfoTip,InfoTip,True,False,2276,848,2268.0,840.0,16.0,16.0,1707.0,636.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/ControlSetting/Manual,Manual,True,False,2208,955,2120.0,928.0,176.0,53.33333333333326,1656.0,716.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/ControlSetting/Manual/InfoTip,InfoTip,True,False,2276,955,2268.0,946.6666666666666,16.0,16.0,1707.0,716.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/ControlSetting/SemiAutomatic,SemiAutomatic,True,False,2208,901,2120.0,874.6666666666666,176.0,53.33333333333337,1656.0,676.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/ControlSetting/SemiAutomatic/InfoTip,InfoTip,True,False,2276,901,2268.0,893.3333333333333,16.0,16.0,1707.0,676.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/Cross,Cross,True,True,2236,667,2182.6666650772095,640.0,106.66666825612356,53.33333412806189,1676.9999994039536,500.0000002980232
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/CrossSetting/Hid,Hid,True,False,2208,760,2120.0,733.3333333333334,176.0,53.33333333333326,1656.0,570.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/CrossSetting/Show,Show,True,False,2208,707,2120.0,680.0,176.0,53.33333333333337,1656.0,530.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/Hid,Hid,True,True,2029,597,1952.0,570.6666666666667,154.66666666666652,53.33333333333326,1522.0,448.0
prefabs/ui/setmodulepanel/settingpanelrmul1v1,SettingPanelRMUL1V1/UI/mapSet,mapSet,False,False,2236,736,2182.6666650772095,709.333332935969,106.66666825612356,53.333334128062006,1676.9999994039536,552.0
